id,latitude,longitude,time,magnitude,mc_current
1459,38.50047,-112.88687,2024-04-05 22:32:13.819,-0.62,-1.0
1460,38.50446,-112.88275,2024-04-05 22:34:15.350,-0.77,-1.0
1461,38.5007,-112.8868,2024-04-05 22:34:21.768,-0.92,-1.0
1462,38.50392,-112.88285,2024-04-05 22:35:08.959,-0.6,-1.0
1463,38.50387,-112.88293,2024-04-05 22:35:30.522,-0.48,-1.0
1464,38.50379,-112.8829,2024-04-05 22:35:53.782,-0.02,-1.0
1465,38.5037,-112.883,2024-04-05 22:36:01.484,-0.87,-1.0
1466,38.50156,-112.88649,2024-04-05 22:36:56.780,-0.77,-1.0
1467,38.50135,-112.88379,2024-04-05 22:38:05.570,-0.32,-1.0
1468,38.50049,-112.88687,2024-04-05 22:38:10.622,-0.7,-1.0
1469,38.50313,-112.88277,2024-04-05 22:38:48.301,-0.53,-1.0
1470,38.50457,-112.88261,2024-04-05 22:39:05.137,-0.83,-1.0
1471,38.50197,-112.88402,2024-04-05 22:40:44.811,-0.95,-1.0
1472,38.50124,-112.88649,2024-04-05 22:41:49.612,-0.87,-1.0
1473,38.5004,-112.88686,2024-04-05 22:42:46.841,-0.79,-1.0
1474,38.50232,-112.88386,2024-04-05 22:42:49.315,-0.74,-1.0
1475,38.50184,-112.88453,2024-04-05 22:43:50.892,0.09,-1.0
1476,38.50047,-112.88673,2024-04-05 22:43:59.002,-0.99,-1.0
1477,38.502,-112.88395,2024-04-05 22:44:06.664,-0.44,-1.0
1478,38.50211,-112.88257,2024-04-05 22:44:34.365,-0.91,-1.0
1479,38.50115,-112.88352,2024-04-05 22:46:31.907,-0.83,-1.0
1480,38.50104,-112.88648,2024-04-05 22:46:35.407,-0.08,-1.0
1481,38.50188,-112.88411,2024-04-05 22:47:10.311,-0.14,-1.0
1482,38.50078,-112.88659,2024-04-05 22:47:56.332,-0.89,-1.0
1483,38.50119,-112.88653,2024-04-05 22:48:10.472,-0.71,-1.0
1484,38.50175,-112.88445,2024-04-05 22:49:46.549,-0.18,-1.0
1485,38.50113,-112.88352,2024-04-05 22:50:51.003,-0.32,-1.0
1486,38.50241,-112.8861,2024-04-05 22:51:21.557,-0.82,-1.0
1487,38.50032,-112.8869,2024-04-05 22:51:45.198,-0.94,-1.0
1488,38.5026,-112.88398,2024-04-05 22:52:16.908,-0.71,-1.0
1489,38.50333,-112.88302,2024-04-05 22:52:27.111,-0.72,-1.0
1490,38.50294,-112.88392,2024-04-05 22:52:29.949,-0.83,-1.0
1491,38.50123,-112.88475,2024-04-05 22:52:44.714,-0.82,-1.0
1492,38.50078,-112.88658,2024-04-05 22:53:08.219,-0.7,-1.0
1493,38.50037,-112.88688,2024-04-05 22:54:54.864,-0.85,-1.0
1494,38.50143,-112.88392,2024-04-05 22:54:59.463,-0.68,-1.0
1495,38.50198,-112.88647,2024-04-05 22:55:19.463,-0.87,-1.0
1496,38.50126,-112.88381,2024-04-05 22:55:47.647,-0.93,-1.0
1497,38.50029,-112.88689,2024-04-05 22:56:28.006,-0.97,-1.0
1498,38.50055,-112.88692,2024-04-05 22:56:56.360,-0.99,-1.0
1499,38.50288,-112.88375,2024-04-05 22:57:59.633,-0.59,-1.0
1500,38.50119,-112.88653,2024-04-05 22:59:30.410,-0.9,-1.0
1501,38.502,-112.88395,2024-04-05 23:01:18.214,-0.37,-1.0
1502,38.503,-112.88369,2024-04-05 23:02:03.956,-0.91,-1.0
1503,38.50195,-112.88647,2024-04-05 23:03:31.442,-0.73,-1.0
1504,38.50119,-112.88656,2024-04-05 23:05:08.283,-0.89,-1.0
1505,38.50041,-112.88684,2024-04-05 23:06:15.673,-0.71,-1.0
1506,38.50278,-112.88404,2024-04-05 23:06:28.185,-0.97,-1.0
1507,38.50008,-112.88693,2024-04-05 23:06:39.112,-0.71,-1.0
1508,38.50111,-112.88648,2024-04-05 23:07:03.805,-0.94,-1.0
1509,38.50314,-112.88288,2024-04-05 23:09:27.409,-0.97,-1.0
1510,38.50124,-112.88514,2024-04-05 23:09:37.103,-0.94,-1.0
1511,38.50281,-112.88397,2024-04-05 23:09:54.325,-0.15,-1.0
1512,38.50129,-112.88649,2024-04-05 23:10:28.762,-0.62,-1.0
1513,38.50214,-112.88396,2024-04-05 23:11:08.518,-0.95,-1.0
1514,38.50256,-112.88365,2024-04-05 23:11:42.118,-0.81,-1.0
1515,38.50109,-112.88645,2024-04-05 23:12:06.281,-0.71,-1.0
1516,38.50084,-112.88649,2024-04-05 23:12:46.018,-0.47,-1.0
1517,38.50035,-112.887,2024-04-05 23:15:02.653,-0.96,-1.0
1518,38.50054,-112.88684,2024-04-05 23:17:55.554,-0.89,-1.0
1519,38.5011,-112.88648,2024-04-05 23:18:30.695,-0.4,-1.0
1520,38.50127,-112.8865,2024-04-05 23:19:21.203,-0.96,-1.0
1521,38.50304,-112.88262,2024-04-05 23:20:03.843,-0.35,-1.0
1522,38.50296,-112.88265,2024-04-05 23:20:11.100,-0.93,-1.0
1523,38.50202,-112.88467,2024-04-05 23:22:03.740,-0.84,-1.0
1524,38.50288,-112.88375,2024-04-05 23:24:08.834,-0.22,-1.0
1525,38.50338,-112.88312,2024-04-05 23:24:55.695,-0.9,-1.0
1526,38.5014,-112.88421,2024-04-05 23:25:29.782,-0.42,-1.0
1527,38.50152,-112.88379,2024-04-05 23:25:51.831,-0.91,-1.0
1528,38.50241,-112.8861,2024-04-05 23:26:07.991,-0.84,-1.0
1529,38.50264,-112.88398,2024-04-05 23:26:28.864,-0.87,-1.0
1530,38.50296,-112.8826,2024-04-05 23:27:01.759,-0.82,-1.0
1531,38.5011,-112.88648,2024-04-05 23:27:21.693,-0.15,-1.0
1532,38.50194,-112.88386,2024-04-05 23:28:53.728,-0.72,-1.0
1533,38.50266,-112.88354,2024-04-05 23:31:11.518,-0.66,-1.0
1534,38.50272,-112.88351,2024-04-05 23:31:29.827,-0.95,-1.0
1535,38.50008,-112.88693,2024-04-05 23:31:42.082,-0.41,-1.0
1536,38.50295,-112.88373,2024-04-05 23:32:05.180,-0.67,-1.0
1537,38.502,-112.88395,2024-04-05 23:32:53.800,-0.55,-1.0
1538,38.50352,-112.88266,2024-04-05 23:34:57.814,-0.92,-1.0
1539,38.5047,-112.88271,2024-04-05 23:36:15.516,-0.23,-1.0
1540,38.50182,-112.88453,2024-04-05 23:36:24.679,-0.58,-1.0
1541,38.50028,-112.88694,2024-04-05 23:37:00.301,-0.84,-1.0
1542,38.50035,-112.88694,2024-04-05 23:37:07.293,-0.92,-1.0
1543,38.50185,-112.88466,2024-04-05 23:38:47.358,-0.12,-1.0
1544,38.5007,-112.88647,2024-04-05 23:39:05.289,-0.95,-1.0
1545,38.50053,-112.88689,2024-04-05 23:39:08.423,-0.96,-1.0
1546,38.5016,-112.88478,2024-04-05 23:39:28.012,-0.99,-1.0
1547,38.50107,-112.88653,2024-04-05 23:39:39.006,-0.86,-1.0
1548,38.50275,-112.88337,2024-04-05 23:40:26.677,-0.6,-1.0
1549,38.50076,-112.88658,2024-04-05 23:40:48.575,-0.25,-1.0
1550,38.50247,-112.88438,2024-04-05 23:42:22.603,-0.73,-1.0
1551,38.50134,-112.88414,2024-04-05 23:44:54.266,-0.9,-1.0
1552,38.49701,-112.89808,2024-04-05 23:48:15.422,-0.98,-1.0
1553,38.50264,-112.88347,2024-04-05 23:48:37.535,-0.94,-1.0
1554,38.50033,-112.88701,2024-04-05 23:49:25.876,-0.16,-1.0
1555,38.49972,-112.88502,2024-04-05 23:49:33.086,-0.94,-1.0
1556,38.50224,-112.88388,2024-04-05 23:49:47.697,-0.97,-1.0
1557,38.5014,-112.88373,2024-04-05 23:52:04.169,-0.95,-1.0
1558,38.50019,-112.88693,2024-04-05 23:54:37.997,-0.96,-1.0
1559,38.50259,-112.88363,2024-04-05 23:55:05.966,-0.43,-1.0
1560,38.50082,-112.88641,2024-04-05 23:56:19.935,0.05,-1.0
1561,38.50104,-112.88649,2024-04-05 23:56:27.432,-0.76,-1.0
1562,38.50008,-112.88693,2024-04-05 23:57:56.087,-0.6,-1.0
1563,38.50202,-112.88403,2024-04-05 23:59:22.543,-0.92,-1.0
1564,38.50114,-112.88647,2024-04-06 00:00:26.760,-0.99,-1.0
1565,38.50078,-112.88658,2024-04-06 00:01:28.174,-0.74,-1.0
1566,38.50065,-112.8865,2024-04-06 00:01:44.346,-0.71,-1.0
1567,38.50348,-112.88296,2024-04-06 00:01:56.887,-0.8,-1.0
1568,38.49985,-112.88471,2024-04-06 00:04:11.657,-0.77,-1.0
1569,38.50294,-112.88337,2024-04-06 00:06:10.007,-0.63,-1.0
1570,38.50215,-112.88399,2024-04-06 00:06:26.215,-0.98,-1.0
1571,38.50299,-112.88368,2024-04-06 00:07:46.361,-0.95,-1.0
1572,38.50043,-112.88657,2024-04-06 00:07:52.421,-0.88,-1.0
1573,38.502,-112.88393,2024-04-06 00:08:24.957,-0.31,-1.0
1574,38.50256,-112.88434,2024-04-06 00:10:09.114,-0.64,-1.0
1575,38.504,-112.88282,2024-04-06 00:11:37.411,0.15,-1.0
1576,38.50499,-112.88271,2024-04-06 00:12:35.945,-0.92,-1.0
1577,38.49951,-112.88294,2024-04-06 00:12:45.375,-0.74,-1.0
1578,38.50411,-112.88295,2024-04-06 00:12:58.998,-0.79,-1.0
1579,38.50289,-112.88376,2024-04-06 00:15:11.581,-0.77,-1.0
1580,38.50148,-112.88381,2024-04-06 00:16:49.363,-0.94,-1.0
1581,38.50127,-112.88379,2024-04-06 00:18:13.296,-0.54,-1.0
1582,38.50061,-112.88548,2024-04-06 00:18:30.144,-0.98,-1.0
1583,38.50354,-112.88273,2024-04-06 00:20:04.529,-0.17,-1.0
1584,38.50005,-112.88666,2024-04-06 00:20:27.557,-0.21,-1.0
1585,38.50141,-112.88488,2024-04-06 00:20:48.446,-0.85,-1.0
1586,38.50193,-112.8838,2024-04-06 00:21:59.431,-0.84,-1.0
1587,38.50036,-112.88648,2024-04-06 00:24:37.054,-0.87,-1.0
1588,38.50066,-112.88658,2024-04-06 00:24:40.199,-0.17,-1.0
1589,38.50411,-112.8829,2024-04-06 00:24:47.172,-0.73,-1.0
1590,38.50288,-112.88375,2024-04-06 00:25:35.314,-0.51,-1.0
1591,38.50058,-112.88547,2024-04-06 00:25:45.990,-0.56,-1.0
1592,38.50008,-112.88693,2024-04-06 00:27:29.546,-0.9,-1.0
1593,38.50324,-112.88316,2024-04-06 00:28:08.412,-0.77,-1.0
1594,38.50347,-112.88302,2024-04-06 00:28:23.565,-0.55,-1.0
1595,38.50038,-112.88661,2024-04-06 00:28:27.145,-0.85,-1.0
1596,38.50276,-112.88437,2024-04-06 00:30:16.828,-0.99,-1.0
1597,38.50248,-112.88368,2024-04-06 00:30:57.951,0.99,-1.0
1598,38.50103,-112.88652,2024-04-06 00:31:28.253,-0.92,-1.0
1599,38.50188,-112.88411,2024-04-06 00:33:47.905,-0.43,-1.0
1600,38.50156,-112.88371,2024-04-06 00:33:51.311,-0.84,-1.0
1601,38.50188,-112.88411,2024-04-06 00:33:56.517,-0.25,-1.0
1602,38.50268,-112.88357,2024-04-06 00:34:03.694,-0.57,-1.0
1603,38.50261,-112.88428,2024-04-06 00:35:00.599,-0.85,-1.0
1604,38.50243,-112.88606,2024-04-06 00:35:11.656,-1.0,-1.0
1605,38.5028,-112.88435,2024-04-06 00:35:27.469,-0.95,-1.0
1606,38.50183,-112.88375,2024-04-06 00:36:04.993,-0.74,-1.0
1607,38.50065,-112.8865,2024-04-06 00:37:43.149,-0.64,-1.0
1608,38.50256,-112.88427,2024-04-06 00:38:05.747,-0.65,-1.0
1609,38.50221,-112.88635,2024-04-06 00:38:36.082,-0.92,-1.0
1610,38.50037,-112.88663,2024-04-06 00:40:30.023,-0.97,-1.0
1611,38.50206,-112.88381,2024-04-06 00:40:45.703,0.05,-1.0
1612,38.502,-112.88395,2024-04-06 00:40:52.247,-0.44,-1.0
1613,38.5008,-112.8865,2024-04-06 00:41:03.204,-0.91,-1.0
1614,38.50211,-112.88402,2024-04-06 00:41:42.613,-0.95,-1.0
1615,38.50303,-112.88333,2024-04-06 00:42:45.009,-0.99,-1.0
1616,38.50448,-112.88275,2024-04-06 00:43:12.965,-0.74,-1.0
1617,38.50144,-112.88375,2024-04-06 00:44:09.827,-0.7,-1.0
1618,38.50125,-112.88417,2024-04-06 00:46:19.713,-0.86,-1.0
1619,38.5001,-112.88666,2024-04-06 00:46:36.984,-0.28,-1.0
1620,38.50267,-112.88421,2024-04-06 00:46:51.093,-0.87,-1.0
1621,38.50015,-112.88695,2024-04-06 00:47:12.452,-0.65,-1.0
1622,38.49996,-112.88566,2024-04-06 00:51:37.267,-0.33,-1.0
1623,38.49943,-112.88508,2024-04-06 00:55:32.256,-0.99,-1.0
1624,38.50277,-112.88426,2024-04-06 00:56:42.126,-0.36,-1.0
1625,38.50065,-112.8865,2024-04-06 00:57:00.026,-0.64,-1.0
1626,38.50456,-112.88279,2024-04-06 00:57:14.883,-0.14,-1.0
1627,38.5018,-112.88456,2024-04-06 00:58:23.646,-0.82,-1.0
1628,38.50259,-112.88434,2024-04-06 00:58:56.467,-0.93,-1.0
1629,38.5039,-112.88222,2024-04-06 00:59:13.511,-0.97,-1.0
1630,38.5005,-112.88644,2024-04-06 00:59:19.383,-1.0,-1.0
1631,38.50292,-112.88373,2024-04-06 00:59:39.550,-0.93,-1.0
1632,38.49995,-112.88517,2024-04-06 01:00:43.962,-0.52,-1.0
1633,38.50269,-112.88433,2024-04-06 01:02:24.027,-0.71,-1.0
1634,38.50108,-112.88648,2024-04-06 01:03:04.912,-0.83,-1.0
1635,38.50188,-112.88385,2024-04-06 01:05:05.174,-0.6,-1.0
1636,38.50106,-112.88509,2024-04-06 01:05:59.881,-0.41,-1.0
1637,38.50221,-112.88635,2024-04-06 01:07:37.750,-0.84,-1.0
1638,38.50281,-112.88393,2024-04-06 01:07:44.445,-0.32,-1.0
1639,38.50067,-112.88649,2024-04-06 01:08:06.679,-0.98,-1.0
1640,38.50106,-112.88647,2024-04-06 01:08:22.229,-0.35,-1.0
1641,38.50005,-112.88666,2024-04-06 01:08:34.454,-0.13,-1.0
1642,38.5018,-112.88477,2024-04-06 01:08:44.116,-0.64,-1.0
1643,38.50373,-112.88255,2024-04-06 01:08:47.485,-0.85,-1.0
1644,38.50345,-112.88393,2024-04-06 01:08:59.987,-0.99,-1.0
1645,38.5019,-112.88442,2024-04-06 01:09:59.667,-0.83,-1.0
1646,38.5001,-112.88422,2024-04-06 01:10:24.105,-0.75,-1.0
1647,38.50103,-112.88652,2024-04-06 01:10:56.611,-0.81,-1.0
1648,38.5033,-112.88315,2024-04-06 01:10:59.779,-0.2,-1.0
1649,38.50212,-112.88395,2024-04-06 01:12:22.750,-0.53,-1.0
1650,38.50046,-112.88643,2024-04-06 01:12:25.713,-0.89,-1.0
1651,38.50279,-112.88599,2024-04-06 01:12:46.279,-0.83,-1.0
1652,38.50197,-112.88386,2024-04-06 01:13:07.480,-0.89,-1.0
1653,38.50065,-112.8865,2024-04-06 01:13:22.803,-0.6,-1.0
1654,38.50043,-112.88497,2024-04-06 01:14:16.966,-0.46,-1.0
1655,38.50008,-112.88693,2024-04-06 01:17:04.515,-0.77,-1.0
1656,38.50225,-112.88425,2024-04-06 01:17:39.244,-0.67,-1.0
1657,38.50228,-112.88375,2024-04-06 01:17:47.755,-0.85,-1.0
1658,38.50197,-112.88426,2024-04-06 01:17:49.896,-0.32,-1.0
1659,38.50345,-112.88293,2024-04-06 01:18:01.772,-0.85,-1.0
1660,38.50216,-112.88382,2024-04-06 01:21:51.962,-0.68,-1.0
1661,38.5026,-112.88623,2024-04-06 01:23:45.147,-0.8,-1.0
1662,38.50065,-112.8865,2024-04-06 01:23:52.940,-0.77,-1.0
1663,38.49991,-112.885,2024-04-06 01:24:22.559,-0.13,-1.0
1664,38.50351,-112.88315,2024-04-06 01:24:27.479,0.56,-1.0
1665,38.50237,-112.88364,2024-04-06 01:27:15.297,-0.92,-1.0
1666,38.50275,-112.88433,2024-04-06 01:28:35.481,-0.55,-1.0
1667,38.50065,-112.8865,2024-04-06 01:28:42.832,-0.71,-1.0
1668,38.50027,-112.88539,2024-04-06 01:29:52.415,-0.89,-1.0
1669,38.50118,-112.88352,2024-04-06 01:30:31.621,-0.77,-1.0
1670,38.5028,-112.8834,2024-04-06 01:34:12.944,-0.56,-1.0
1671,38.50242,-112.88377,2024-04-06 01:34:46.770,-0.82,-1.0
1672,38.50287,-112.88418,2024-04-06 01:35:17.783,-0.93,-1.0
1673,38.50033,-112.88506,2024-04-06 01:35:24.277,-0.66,-1.0
1674,38.50275,-112.88427,2024-04-06 01:36:01.252,-0.92,-1.0
1675,38.50147,-112.8837,2024-04-06 01:39:16.590,-0.78,-1.0
1676,38.50099,-112.88647,2024-04-06 01:40:59.922,-0.41,-1.0
1677,38.50259,-112.88434,2024-04-06 01:41:20.054,-0.6,-1.0
1678,38.50242,-112.88429,2024-04-06 01:41:26.959,-0.94,-1.0
1679,38.50005,-112.89017,2024-04-06 01:43:18.574,-0.95,-1.0
1680,38.50149,-112.88411,2024-04-06 01:44:30.822,-0.91,-1.0
1681,38.50283,-112.88627,2024-04-06 01:45:07.893,-0.72,-1.0
1682,38.50188,-112.88411,2024-04-06 01:45:11.310,-0.72,-1.0
1683,38.50106,-112.88641,2024-04-06 01:49:03.323,-0.7,-1.0
1684,38.50009,-112.88653,2024-04-06 01:49:21.641,-0.85,-1.0
1685,38.50285,-112.88416,2024-04-06 01:51:25.191,-0.63,-1.0
1686,38.50108,-112.88648,2024-04-06 01:53:47.698,-0.75,-1.0
1687,38.50078,-112.88641,2024-04-06 01:54:23.401,0.42,-1.0
1688,38.50226,-112.88384,2024-04-06 01:54:43.102,-0.84,-1.0
1689,38.50272,-112.88433,2024-04-06 01:54:55.168,-0.53,-1.0
1690,38.50005,-112.88666,2024-04-06 01:55:48.002,0.11,-1.0
1691,38.50063,-112.88547,2024-04-06 01:55:52.330,0.04,-1.0
1692,38.50346,-112.88304,2024-04-06 01:57:02.888,-0.86,-1.0
1693,38.50065,-112.8865,2024-04-06 01:57:53.745,-0.8,-1.0
1694,38.50139,-112.88392,2024-04-06 01:58:00.832,-0.91,-1.0
1695,38.50184,-112.88449,2024-04-06 01:58:22.779,-0.55,-1.0
1696,38.50362,-112.88255,2024-04-06 01:59:06.351,-0.96,-1.0
1697,38.50358,-112.88273,2024-04-06 01:59:15.688,0.09,-1.0
1698,38.50001,-112.88658,2024-04-06 02:01:17.109,-0.95,-1.0
1699,38.50187,-112.88449,2024-04-06 02:03:54.724,0.01,-1.0
1700,38.50287,-112.88418,2024-04-06 02:05:40.759,-0.71,-1.0
1701,38.50338,-112.88375,2024-04-06 02:09:30.736,-0.94,-1.0
1702,38.50031,-112.8847,2024-04-06 02:11:41.288,-0.76,-1.0
1703,38.50088,-112.88695,2024-04-06 02:13:07.471,-0.25,-1.0
1704,38.50107,-112.88639,2024-04-06 02:14:56.896,0.42,-1.0
1705,38.50287,-112.88418,2024-04-06 02:17:34.940,-0.64,-1.0
1706,38.49975,-112.88479,2024-04-06 02:18:13.247,-0.82,-1.0
1707,38.49985,-112.88665,2024-04-06 02:20:16.095,-0.99,-1.0
1708,38.50307,-112.8864,2024-04-06 02:21:13.725,-0.58,-1.0
1709,38.50188,-112.88411,2024-04-06 02:24:08.318,-0.52,-1.0
1710,38.50339,-112.88375,2024-04-06 02:24:58.637,-0.94,-1.0
1711,38.50194,-112.88389,2024-04-06 02:26:14.917,-0.83,-1.0
1712,38.50047,-112.88525,2024-04-06 02:26:21.056,-0.34,-1.0
1713,38.49995,-112.88517,2024-04-06 02:26:46.129,-0.7,-1.0
1714,38.50072,-112.88641,2024-04-06 02:28:03.608,0.68,-1.0
1715,38.50234,-112.88359,2024-04-06 02:30:17.874,-0.57,-1.0
1716,38.50128,-112.8839,2024-04-06 02:31:14.550,-0.63,-1.0
1717,38.50335,-112.88375,2024-04-06 02:33:34.847,-0.86,-1.0
1718,38.50005,-112.88656,2024-04-06 02:33:37.600,-0.99,-1.0
1719,38.5035,-112.88375,2024-04-06 02:34:16.303,-0.92,-1.0
1720,38.5034,-112.88298,2024-04-06 02:34:46.684,-0.91,-1.0
1721,38.50328,-112.88307,2024-04-06 02:34:50.572,-0.07,-1.0
1722,38.50247,-112.88431,2024-04-06 02:36:49.817,-0.96,-1.0
1723,38.50007,-112.88564,2024-04-06 02:37:25.980,-0.83,-1.0
1724,38.50005,-112.88666,2024-04-06 02:38:14.972,-0.17,-1.0
1725,38.50356,-112.88295,2024-04-06 02:40:39.529,-0.9,-1.0
1726,38.50279,-112.88433,2024-04-06 02:41:00.245,-0.24,-1.0
1727,38.5035,-112.88387,2024-04-06 02:43:19.588,-0.91,-1.0
1728,38.49917,-112.88569,2024-04-06 02:45:02.819,-0.82,-1.0
1729,38.49977,-112.88562,2024-04-06 02:46:22.546,-0.49,-1.0
1730,38.49917,-112.88569,2024-04-06 02:46:50.254,-0.82,-1.0
1731,38.50051,-112.88517,2024-04-06 02:47:59.315,-0.33,-1.0
1732,38.49996,-112.88566,2024-04-06 02:48:43.352,-0.63,-1.0
1733,38.50363,-112.88299,2024-04-06 02:50:26.833,-0.35,-1.0
1734,38.50287,-112.88418,2024-04-06 02:50:51.188,-0.46,-1.0
1735,38.50206,-112.88381,2024-04-06 02:50:55.791,0.02,-1.0
1736,38.50347,-112.88389,2024-04-06 02:52:25.197,-0.91,-1.0
1737,38.50078,-112.88639,2024-04-06 02:52:33.391,-0.82,-1.0
1738,38.50027,-112.88554,2024-04-06 02:52:40.814,-0.71,-1.0
1739,38.50442,-112.88282,2024-04-06 02:52:51.106,-0.51,-1.0
1740,38.49985,-112.88657,2024-04-06 02:55:05.346,-0.98,-1.0
1741,38.50137,-112.88411,2024-04-06 02:55:28.552,-0.73,-1.0
1742,38.50198,-112.88386,2024-04-06 02:56:14.774,-1.0,-1.0
1743,38.50212,-112.88395,2024-04-06 02:56:28.151,-0.84,-1.0
1744,38.50043,-112.88497,2024-04-06 02:57:21.934,0.12,-1.0
1745,38.50154,-112.8864,2024-04-06 02:58:45.488,-0.71,-1.0
1746,38.502,-112.88395,2024-04-06 02:58:55.669,-0.87,-1.0
1747,38.50323,-112.88375,2024-04-06 03:02:19.416,-0.66,-1.0
1748,38.50442,-112.88275,2024-04-06 03:02:49.713,-0.42,-1.0
1749,38.50107,-112.88647,2024-04-06 03:03:59.568,-0.91,-1.0
1750,38.50027,-112.88539,2024-04-06 03:04:20.323,-0.76,-1.0
1751,38.50256,-112.88453,2024-04-06 03:05:39.758,-0.78,-1.0
1752,38.5012,-112.88421,2024-04-06 03:05:56.200,-0.2,-1.0
1753,38.50012,-112.88666,2024-04-06 03:10:28.432,-0.65,-1.0
1754,38.50324,-112.88323,2024-04-06 03:10:57.189,-0.14,-1.0
1755,38.50379,-112.88218,2024-04-06 03:11:25.902,-0.94,-1.0
1756,38.50233,-112.88377,2024-04-06 03:12:26.450,-0.96,-1.0
1757,38.50065,-112.8865,2024-04-06 03:13:13.401,-0.93,-1.0
1758,38.50357,-112.8829,2024-04-06 03:13:32.887,-0.7,-1.0
1759,38.50121,-112.88352,2024-04-06 03:13:47.341,-0.94,-1.0
1760,38.50231,-112.88385,2024-04-06 03:16:43.391,-0.74,-1.0
1761,38.50108,-112.88648,2024-04-06 03:17:39.488,-0.8,-1.0
1762,38.502,-112.88385,2024-04-06 03:17:42.304,-0.23,-1.0
1763,38.50005,-112.88666,2024-04-06 03:18:22.796,-0.18,-1.0
1764,38.50339,-112.88375,2024-04-06 03:21:36.671,-0.97,-1.0
1765,38.50329,-112.88377,2024-04-06 03:22:23.217,-0.81,-1.0
1766,38.50083,-112.88641,2024-04-06 03:22:44.079,-0.98,-1.0
1767,38.50244,-112.88358,2024-04-06 03:24:15.306,-0.81,-1.0
1768,38.50275,-112.88433,2024-04-06 03:25:11.292,-0.55,-1.0
1769,38.50258,-112.88354,2024-04-06 03:26:01.288,-0.33,-1.0
1770,38.50244,-112.88635,2024-04-06 03:28:03.483,-0.61,-1.0
1771,38.50343,-112.88273,2024-04-06 03:28:46.739,-0.94,-1.0
1772,38.50222,-112.88374,2024-04-06 03:28:54.116,0.24,-1.0
1773,38.5009,-112.88655,2024-04-06 03:31:07.254,-0.85,-1.0
1774,38.50344,-112.88375,2024-04-06 03:31:24.877,-0.87,-1.0
1775,38.50126,-112.8864,2024-04-06 03:32:15.050,-0.74,-1.0
1776,38.50088,-112.88358,2024-04-06 03:36:03.871,-0.76,-1.0
1777,38.50188,-112.88381,2024-04-06 03:37:43.700,-0.65,-1.0
1778,38.50262,-112.88434,2024-04-06 03:38:06.582,-0.8,-1.0
1779,38.49992,-112.88578,2024-04-06 03:41:37.859,-0.69,-1.0
1780,38.4998,-112.88558,2024-04-06 03:41:53.671,-0.19,-1.0
1781,38.50343,-112.88384,2024-04-06 03:42:03.131,-0.99,-1.0
1782,38.50203,-112.88368,2024-04-06 03:46:09.832,0.5,-1.0
1783,38.50287,-112.88418,2024-04-06 03:46:30.708,-0.56,-1.0
1784,38.50082,-112.88641,2024-04-06 03:48:38.886,0.52,-1.0
1785,38.50108,-112.88648,2024-04-06 03:48:49.852,-0.66,-1.0
1786,38.50404,-112.88261,2024-04-06 03:48:59.680,-0.29,-1.0
1787,38.50193,-112.8836,2024-04-06 03:49:04.493,0.86,-1.0
1788,38.50349,-112.88381,2024-04-06 03:49:59.912,-0.87,-1.0
1789,38.50515,-112.88261,2024-04-06 03:51:08.446,-0.86,-1.0
1790,38.50275,-112.88433,2024-04-06 03:52:24.224,-0.86,-1.0
1791,38.50104,-112.88647,2024-04-06 03:53:01.191,-0.34,-1.0
1792,38.50206,-112.88381,2024-04-06 03:58:30.659,0.21,-1.0
1793,38.50485,-112.88228,2024-04-06 04:00:25.637,-0.43,-1.0
1794,38.50005,-112.88666,2024-04-06 04:00:56.566,0.06,-1.0
1795,38.50288,-112.88371,2024-04-06 04:02:38.297,-0.95,-1.0
1796,38.50419,-112.88252,2024-04-06 04:05:00.942,-0.99,-1.0
1797,38.50182,-112.88363,2024-04-06 04:05:12.901,-0.85,-1.0
1798,38.50194,-112.88386,2024-04-06 04:07:49.636,-0.92,-1.0
1799,38.50363,-112.88381,2024-04-06 04:10:32.844,-0.77,-1.0
1800,38.50473,-112.8827,2024-04-06 04:11:52.188,-0.13,-1.0
1801,38.50016,-112.88555,2024-04-06 04:13:07.040,-0.51,-1.0
1802,38.50324,-112.88317,2024-04-06 04:13:57.776,-0.39,-1.0
1803,38.50065,-112.8865,2024-04-06 04:14:20.810,-0.95,-1.0
1804,38.50362,-112.88333,2024-04-06 04:15:27.872,-0.96,-1.0
1805,38.50206,-112.88359,2024-04-06 04:16:52.811,-0.29,-1.0
1806,38.50231,-112.88385,2024-04-06 04:17:32.631,-0.79,-1.0
1807,38.50097,-112.88647,2024-04-06 04:20:59.373,0.13,-1.0
1808,38.50234,-112.88381,2024-04-06 04:23:59.284,-0.89,-1.0
1809,38.50341,-112.88304,2024-04-06 04:25:34.962,-0.57,-1.0
1810,38.50051,-112.88529,2024-04-06 04:27:55.483,-0.97,-1.0
1811,38.50181,-112.88363,2024-04-06 04:33:00.036,-0.75,-1.0
1812,38.50075,-112.88641,2024-04-06 04:33:02.821,-0.61,-1.0
1813,38.50413,-112.88252,2024-04-06 04:37:14.557,-0.56,-1.0
1814,38.50013,-112.88561,2024-04-06 04:42:46.846,-0.9,-1.0
1815,38.50262,-112.88619,2024-04-06 04:47:40.705,-0.88,-1.0
1816,38.50444,-112.88275,2024-04-06 04:48:11.400,-0.77,-1.0
1817,38.49971,-112.88574,2024-04-06 04:49:08.671,-0.62,-1.0
